Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-April-2018,5785.00,5810.00,5730.00,5780.80,5782.229729729729729729,296,74,1711540.00,139,46.96,80.00,-4.20
10-April-2018,5765.00,5776.50,5670.00,5752.95,5753.981455064194008559,2103,230,12100623.00,55,2.62,106.50,-12.05
9-April-2018,5724.95,5781.95,5688.35,5765.70,5756.669724770642201834,218,61,1254954.00,128,58.72,93.60,40.75
6-April-2018,5709.00,5749.95,5668.40,5698.60,5712.905405405405405405,148,65,845510.00,58,39.19,81.55,-10.40
5-April-2018,5743.55,5750.00,5588.00,5683.45,5695.473684210526315789,152,58,865712.00,77,50.66,162.00,-60.10
4-April-2018,5610.00,5871.85,5601.00,5616.45,5701.809619238476953907,499,182,2845203.00,155,31.06,270.85,6.45
3-April-2018,5545.00,5625.00,5520.00,5617.55,5581.191780821917808219,73,43,407427.00,36,49.32,105.00,72.55
2-April-2018,5475.00,5530.00,5457.50,5509.60,5505.559782608695652173,184,71,1013023.00,85,46.20,72.50,34.60
28-March-2018,5305.75,5469.50,5302.10,5449.10,5394.790849673202614379,306,84,1650806.00,159,51.96,167.40,143.35
27-March-2018,5313.90,5396.55,5308.20,5362.75,5352.774537695590327169,1406,147,7526001.00,124,8.82,88.35,48.85
26-March-2018,5399.95,5400.00,5306.15,5356.30,5360.544897959183673469,490,121,2626667.00,347,70.82,93.85,-43.65
23-March-2018,5326.80,5394.00,5300.00,5385.20,5362.875457875457875457,273,68,1464065.00,162,59.34,94.00,58.40
22-March-2018,5455.00,5455.00,5400.00,5437.65,5422.320000000000000000,100,37,542232.00,51,51.00,55.00,-17.35
21-March-2018,5441.00,5447.00,5405.00,5443.30,5427.450964630225080385,1244,66,6751749.00,257,20.66,42.00,2.30
20-March-2018,5469.00,5473.00,5410.00,5449.85,5451.720000000000000000,525,66,2862153.00,411,78.29,63.00,-19.15
19-March-2018,5550.00,5550.00,5405.00,5447.20,5483.402067464635473340,1838,180,10078493.00,186,10.12,145.00,-102.80
16-March-2018,5585.00,5659.85,5500.00,5515.25,5567.777966101694915254,590,177,3284989.00,306,51.86,159.85,-69.75
15-March-2018,5548.00,5641.80,5502.00,5578.75,5611.169971671388101983,353,113,1980743.00,164,46.46,139.80,30.75
14-March-2018,5663.95,5674.70,5571.20,5593.85,5605.351039260969976905,433,123,2427117.00,213,49.19,103.50,-70.10
13-March-2018,5636.05,5664.95,5578.25,5608.25,5622.831460674157303370,89,57,500432.00,42,47.19,86.70,-27.80
12-March-2018,5690.40,5695.75,5601.20,5626.70,5666.509803921568627450,204,98,1155968.00,116,56.86,94.55,-63.70
9-March-2018,5648.95,5690.05,5625.00,5635.75,5653.910000000000000000,100,44,565391.00,57,57.00,65.05,-13.20
8-March-2018,5726.00,5726.00,5550.00,5607.70,5642.561181434599156118,474,158,2674574.00,198,41.77,176.00,-118.30
7-March-2018,5700.35,5895.00,5690.15,5734.05,5764.639125151883353584,823,243,4744298.00,343,41.68,204.85,33.70
6-March-2018,5747.50,5752.90,5645.00,5661.90,5692.296296296296296296,108,53,614768.00,70,64.81,107.90,-85.60
5-March-2018,5714.00,5754.15,5700.00,5741.20,5727.630136986301369863,73,47,418117.00,32,43.84,54.15,27.20
1-March-2018,5755.95,5775.00,5700.00,5749.95,5750.309523809523809523,126,54,724539.00,69,54.76,75.00,-6.00
28-February-2018,5801.20,5859.80,5695.00,5733.00,5756.134259259259259259,432,109,2486650.00,275,63.66,164.80,-68.20
27-February-2018,5822.00,5870.00,5783.95,5848.10,5828.763157894736842105,380,119,2214930.00,273,71.84,86.05,26.10
26-February-2018,5847.85,5850.00,5695.10,5820.90,5789.328981723237597911,383,154,2217313.00,186,48.56,154.90,-26.95
23-February-2018,5741.00,5849.00,5727.00,5788.40,5769.220556745182012847,467,142,2694226.00,186,39.83,122.00,47.40
22-February-2018,5445.35,5786.15,5445.35,5746.80,5721.177105831533477321,463,132,2648905.00,208,44.92,340.80,301.45
21-February-2018,5660.60,5796.25,5609.00,5637.60,5675.403581943081452404,61140,291,346994175.00,60368,98.74,187.25,-23.00
20-February-2018,5665.00,5717.50,5551.00,5627.15,5664.225490196078431372,408,138,2311004.00,214,52.45,166.50,-37.85
19-February-2018,5688.00,5950.00,5559.60,5667.40,5680.342465753424657534,511,215,2902655.00,201,39.33,390.40,-20.60
16-February-2018,5706.15,5706.15,5500.00,5538.65,5613.102189781021897810,411,138,2306985.00,210,51.09,206.15,-167.50
15-February-2018,5750.00,5870.00,5585.15,5633.45,5734.827311696264543784,1633,236,9364973.00,228,13.96,284.85,-116.55
14-February-2018,5927.00,6059.20,5514.95,5732.70,5890.696011498383039885,2783,595,16393807.00,939,33.74,544.25,-194.30
12-February-2018,5585.00,6109.95,5585.00,5927.55,5890.837451235370611183,1538,360,9060108.00,790,51.37,524.95,342.55
9-February-2018,5460.05,5620.00,5445.00,5589.30,5555.988066825775656324,419,131,2327959.00,272,64.92,175.00,129.25
8-February-2018,5439.95,5524.00,5400.00,5462.65,5477.636947791164658634,1245,133,6819658.00,94,7.55,124.00,22.70
7-February-2018,5301.00,5391.00,5271.00,5381.55,5324.605363984674329501,261,124,1389722.00,132,50.57,120.00,80.55
6-February-2018,5275.05,5307.95,5243.90,5252.75,5266.830930537352555701,763,178,4018592.00,495,64.88,64.05,-22.30
5-February-2018,5520.00,5544.00,5272.70,5366.40,5429.983014861995753715,471,109,2557522.00,262,55.63,271.30,-153.60
2-February-2018,5500.00,5540.00,5446.90,5531.50,5496.459649122807017543,285,128,1566491.00,189,66.32,93.10,31.50
1-February-2018,5563.95,5599.95,5511.15,5550.40,5546.507482993197278911,735,99,4076683.00,663,90.20,88.80,-13.55
31-January-2018,5500.00,5666.00,5468.65,5612.80,5573.169984686064318529,653,145,3639280.00,489,74.89,197.35,112.80
30-January-2018,5484.20,5533.80,5377.10,5514.55,5478.468888888888888888,450,99,2465311.00,286,63.56,156.70,30.35
29-January-2018,5490.50,5540.00,5484.05,5520.00,5517.830985915492957746,284,49,1567064.00,238,83.80,55.95,29.50
25-January-2018,5480.05,5535.00,5475.00,5507.25,5512.277777777777777777,90,34,496105.00,61,67.78,60.00,27.20
24-January-2018,5525.00,5540.00,5490.05,5531.15,5507.439024390243902439,287,50,1580635.00,205,71.43,49.95,6.15
23-January-2018,5481.05,5539.40,5481.05,5509.25,5513.173913043478260869,138,51,760818.00,70,50.72,58.35,28.20
22-January-2018,5499.05,5548.95,5484.95,5504.25,5514.677419354838709677,93,42,512865.00,54,58.06,64.00,5.20
19-January-2018,5435.00,5486.00,5435.00,5466.30,5458.207920792079207920,101,40,551279.00,63,62.38,51.00,31.30
18-January-2018,5467.15,5540.00,5400.00,5432.40,5486.289887640449438202,445,106,2441399.00,275,61.80,140.00,-34.75
17-January-2018,5409.95,5549.95,5354.80,5462.15,5433.906040268456375838,149,64,809652.00,86,57.72,195.15,52.20
16-January-2018,5382.20,5442.20,5365.05,5415.90,5391.841726618705035971,417,113,2248398.00,197,47.24,77.15,33.70
15-January-2018,5484.00,5490.05,5335.05,5371.30,5428.111111111111111111,279,77,1514443.00,143,51.25,155.00,-112.70
12-January-2018,5449.95,5549.00,5423.95,5451.40,5469.015325670498084291,261,111,1427413.00,107,41.00,125.05,1.45
11-January-2018,5236.05,5473.00,5236.05,5397.55,5382.130378096479791395,767,191,4128094.00,247,32.20,236.95,161.50
10-January-2018,5345.50,5346.60,5250.00,5297.70,5301.770318021201413427,283,89,1500401.00,177,62.54,96.60,-47.80
9-January-2018,5329.75,5357.75,5210.00,5300.05,5292.394904458598726114,314,90,1661812.00,125,39.81,147.75,-29.70
8-January-2018,5391.10,5407.90,5327.15,5343.85,5363.528985507246376811,552,117,2960668.00,298,53.99,80.75,-47.25
5-January-2018,5430.00,5446.35,5305.50,5378.95,5374.093650793650793650,630,154,3385679.00,386,61.27,140.85,-51.05
4-January-2018,5422.90,5474.10,5404.00,5437.30,5452.705000000000000000,200,73,1090541.00,177,88.50,70.10,14.40
3-January-2018,5441.00,5469.95,5425.00,5438.35,5448.465793304221251819,687,85,3743096.00,625,90.98,44.95,-2.65
2-January-2018,5510.00,5510.00,5422.60,5433.00,5434.946308724832214765,447,86,2429421.00,257,57.49,87.40,-77.00
1-January-2018,5512.85,5550.00,5509.20,5512.95,5535.390532544378698224,338,102,1870962.00,243,71.89,40.80,0.10
29-December-2017,5466.60,5524.85,5458.00,5509.20,5507.320000000000000000,200,77,1101464.00,96,48.00,66.85,42.60
28-December-2017,5492.35,5510.00,5441.10,5498.80,5490.226804123711340206,194,50,1065104.00,111,57.22,68.90,6.45
27-December-2017,5416.75,5467.95,5404.45,5423.10,5421.722388059701492537,335,94,1816277.00,168,50.15,63.50,6.35
26-December-2017,5545.00,5568.85,5390.00,5447.55,5507.720626631853785900,383,117,2109457.00,180,47.00,178.85,-97.45
22-December-2017,5633.20,5633.20,5520.05,5541.40,5569.754601226993865030,652,149,3631480.00,427,65.49,113.15,-91.80
21-December-2017,5575.00,5600.00,5530.70,5553.00,5570.136904761904761904,168,62,935783.00,76,45.24,69.30,-22.00
20-December-2017,5530.90,5588.20,5463.80,5564.45,5547.702453987730061349,652,167,3617102.00,478,73.31,124.40,33.55
19-December-2017,5381.05,5450.00,5350.00,5404.45,5401.331775700934579439,214,78,1155885.00,123,57.48,100.00,23.40
18-December-2017,5388.55,5492.95,5299.30,5404.45,5406.734104046242774566,173,82,935365.00,73,42.20,193.65,15.90
15-December-2017,5450.00,5475.00,5400.00,5424.90,5446.347107438016528925,363,126,1977024.00,170,46.83,75.00,-25.10
14-December-2017,5475.00,5481.05,5448.15,5453.55,5459.516949152542372881,118,65,644223.00,58,49.15,32.90,-21.45
13-December-2017,5448.15,5614.60,5448.15,5540.30,5528.236607142857142857,672,286,3714975.00,344,51.19,166.45,92.15
12-December-2017,5550.00,5550.00,5445.95,5457.20,5498.934426229508196721,488,157,2683480.00,235,48.16,104.05,-92.80
11-December-2017,5660.00,5707.20,5505.50,5555.25,5617.095338983050847457,472,179,2651269.00,233,49.36,201.70,-104.75
8-December-2017,5603.00,5640.00,5580.00,5626.30,5609.104166666666666666,480,168,2692370.00,227,47.29,60.00,23.30
7-December-2017,5486.80,5607.10,5472.15,5577.85,5565.670682730923694779,747,327,4157556.00,309,41.37,134.95,91.05
6-December-2017,5524.45,5545.25,5485.45,5503.05,5507.912337662337662337,616,197,3392874.00,318,51.62,59.80,-21.40
5-December-2017,5470.15,5645.00,5470.10,5520.60,5568.869668246445497630,1688,662,9400252.00,683,40.46,174.90,50.45
4-December-2017,5260.80,5585.05,5250.10,5535.60,5478.703260869565217391,1840,574,10080814.00,977,53.10,334.95,274.80
1-December-2017,5249.95,5361.00,5167.05,5262.70,5281.320642474717430101,1681,496,8877900.00,700,41.64,193.95,12.75
30-November-2017,5083.65,5290.00,5081.60,5266.65,5222.573519627411842980,1503,577,7849528.00,494,32.87,208.40,183.00
29-November-2017,5067.75,5108.50,5064.65,5094.20,5088.940074906367041198,267,115,1358747.00,118,44.19,43.85,26.45
28-November-2017,5010.00,5080.00,4995.00,5043.70,5052.854472630173564753,749,241,3784588.00,471,62.88,85.00,33.70
27-November-2017,4999.00,5078.95,4963.50,5039.25,5024.715930902111324376,1042,287,5235754.00,506,48.56,115.45,40.25
24-November-2017,4892.55,5000.00,4825.65,4987.45,4916.757757212847033206,1837,219,9032084.00,1460,79.48,174.35,94.90
23-November-2017,5000.95,5000.95,4850.00,4861.15,4904.075555555555555555,450,179,2206834.00,205,45.56,150.95,-139.80
22-November-2017,4997.60,5004.00,4967.00,4986.65,4990.752466627974463145,3446,343,17198133.00,3088,89.61,37.00,-10.95
21-November-2017,5085.00,5085.00,4958.20,4996.10,4996.920152091254752851,526,110,2628380.00,400,76.05,126.80,-88.90
20-November-2017,4942.00,5020.00,4925.45,4974.80,4978.407751937984496124,3225,562,16055365.00,2464,76.40,94.55,32.80
17-November-2017,4904.65,4980.00,4866.10,4942.00,4933.067233384853168469,1294,363,6383389.00,682,52.70,113.90,37.35
16-November-2017,5000.00,5000.00,4845.00,4867.50,4903.415730337078651685,801,313,3927636.00,389,48.56,155.00,-132.50
15-November-2017,4999.00,5039.95,4885.00,4956.00,4966.418873048200950441,1473,454,7315535.00,672,45.62,154.95,-43.00
14-November-2017,5150.00,5190.00,4915.00,4973.35,5085.194180190263010632,1787,538,9087242.00,585,32.74,275.00,-176.65
13-November-2017,4629.80,5401.30,4600.00,5056.15,5180.576518958428506167,26268,4600,136083384.00,3843,14.63,801.30,426.35
10-November-2017,4500.00,4532.90,4450.10,4501.10,4497.113490364025695931,467,129,2100152.00,306,65.52,82.80,1.10
9-November-2017,4512.95,4512.95,4438.45,4473.40,4471.316455696202531645,158,58,706468.00,80,50.63,74.50,-39.55
8-November-2017,4540.00,4583.95,4446.10,4500.35,4524.832684824902723735,257,86,1162882.00,149,57.98,137.85,-39.65
7-November-2017,4456.45,4562.85,4436.00,4535.45,4519.561135371179039301,1832,441,8279836.00,656,35.81,126.85,79.00
6-November-2017,4363.45,4399.90,4302.00,4375.70,4373.755834829443447037,557,173,2436182.00,348,62.48,97.90,12.25
3-November-2017,4227.00,4378.95,4227.00,4328.65,4323.016891891891891891,296,73,1279613.00,201,67.91,151.95,101.65
2-November-2017,4319.10,4400.95,4252.35,4326.35,4329.720588235294117647,340,121,1472105.00,171,50.29,148.60,7.25
1-November-2017,4260.80,4350.00,4210.15,4335.95,4300.722522522522522522,555,124,2386901.00,404,72.79,139.85,75.15
31-October-2017,4182.00,4230.45,4182.00,4213.95,4211.732342007434944237,269,82,1132956.00,149,55.39,48.45,31.95
30-October-2017,4301.00,4323.50,4211.00,4251.25,4264.666666666666666666,45,25,191910.00,23,51.11,112.50,-49.75
27-October-2017,4248.60,4357.20,4202.00,4301.00,4289.637096774193548387,248,120,1063830.00,131,52.82,155.20,52.40
26-October-2017,4194.20,4319.90,4101.00,4306.85,4221.680203045685279187,591,119,2495013.00,477,80.71,218.90,112.65
25-October-2017,4264.60,4420.00,4168.35,4197.85,4255.734104046242774566,173,84,736242.00,56,32.37,251.65,-66.75
24-October-2017,4195.05,4249.00,4152.20,4208.20,4175.412429378531073446,354,117,1478096.00,244,68.93,96.80,13.15
23-October-2017,4212.85,4212.85,4143.80,4158.30,4162.333333333333333333,63,34,262227.00,33,52.38,69.05,-54.55
19-October-2017,4212.10,4269.95,4200.00,4207.05,4207.079365079365079365,63,27,265046.00,39,61.90,69.95,-5.05
18-October-2017,4213.65,4242.95,4150.00,4157.00,4180.285245901639344262,305,89,1274987.00,200,65.57,92.95,-56.65
17-October-2017,4224.85,4306.00,4207.00,4225.25,4266.417218543046357615,302,140,1288458.00,139,46.03,99.00,0.40
16-October-2017,4248.00,4320.00,4230.00,4306.60,4284.185185185185185185,378,162,1619422.00,248,65.61,90.00,58.60
13-October-2017,4244.00,4245.00,4205.25,4234.65,4235.458015267175572519,131,56,554845.00,68,51.91,39.75,-9.35
12-October-2017,4178.90,4205.00,4164.95,4191.75,4182.637602179836512261,367,116,1535028.00,207,56.40,40.05,12.85
11-October-2017,4149.70,4228.90,4149.70,4204.75,4185.445544554455445544,101,55,422730.00,51,50.50,79.20,55.05
10-October-2017,4120.00,4157.00,4120.00,4142.15,4140.129629629629629629,54,33,223567.00,28,51.85,37.00,22.15
9-October-2017,4140.10,4155.95,4100.00,4118.80,4127.894736842105263157,494,130,2039180.00,252,51.01,55.95,-21.30
6-October-2017,4177.75,4177.75,4138.95,4148.40,4153.000000000000000000,27,13,112131.00,12,44.44,38.80,-29.35
5-October-2017,4180.00,4203.40,4111.10,4138.90,4171.833333333333333333,132,60,550682.00,73,55.30,92.30,-41.10
4-October-2017,4211.35,4214.50,4172.55,4187.75,4194.782608695652173913,69,40,289440.00,27,39.13,41.95,-23.60
3-October-2017,4250.00,4300.00,4162.20,4179.95,4235.154838709677419354,155,64,656449.00,47,30.32,137.80,-70.05
29-September-2017,4120.00,4279.00,4070.35,4213.70,4156.389162561576354679,406,140,1687494.00,189,46.55,208.65,93.70
28-September-2017,4132.85,4146.95,4090.25,4109.00,4122.560000000000000000,75,38,309192.00,51,68.00,56.70,-23.85
27-September-2017,4168.10,4177.10,4135.30,4166.75,4158.790322580645161290,62,27,257845.00,39,62.90,41.80,-1.35
26-September-2017,4180.00,4189.75,4160.00,4187.75,4175.496350364963503649,137,41,572043.00,92,67.15,29.75,7.75
25-September-2017,4212.95,4213.00,4116.00,4163.75,4163.066298342541436464,181,76,753515.00,130,71.82,97.00,-49.20
22-September-2017,4232.05,4256.75,4161.25,4213.85,4222.247282608695652173,368,131,1553787.00,153,41.58,95.50,-18.20
21-September-2017,4211.20,4275.00,4211.20,4269.80,4257.409972299168975069,361,79,1536925.00,238,65.93,63.80,58.60
20-September-2017,4175.00,4244.95,4153.90,4237.50,4211.955223880597014925,268,113,1128804.00,136,50.75,91.05,62.50
19-September-2017,4103.50,4178.00,4085.00,4171.40,4126.296428571428571428,280,126,1155363.00,149,53.21,93.00,67.90
18-September-2017,4174.05,4174.15,4035.00,4070.65,4067.713577799801783944,1009,276,4104323.00,625,61.94,139.15,-103.40
15-September-2017,4100.00,4159.40,4100.00,4135.80,4135.753968253968253968,126,59,521105.00,82,65.08,59.40,35.80
14-September-2017,4101.00,4132.20,4099.00,4109.60,4109.054187192118226600,406,75,1668276.00,273,67.24,33.20,8.60
13-September-2017,4176.60,4202.50,4100.00,4116.60,4122.349937733499377334,803,233,3310247.00,433,53.92,102.50,-60.00
12-September-2017,4165.15,4199.45,4120.00,4190.25,4151.005780346820809248,173,58,718124.00,93,53.76,79.45,25.10
11-September-2017,4171.45,4177.40,4150.00,4152.65,4152.743610223642172523,1252,94,5199235.00,1082,86.42,27.40,-18.80
